Id,Airline,Class,Cabin,Detail_En,Detail_Vi,Hạng ghế,Operated Airlines,From date,To date,Hành lý xách tay,Có hành lý xách tay?,Số kiện xách tay,Số kg/kiện xách tay,Hành lý ký gửi,Có hành lý ký gửi?,Số kiện ký gửi,Số kg/kiện ký gửi,Ghi chú HLKG,Bữa ăn,Có bữa ăn?,Áp dụng với chuyến bay từ,Hình thức hoàn (nếu có),Hạn sử dụng,Hoàn vé - Timeframe 1 - From,Hoàn vé - Timeframe 1 - From,Hoàn vé - Timeframe 1 - To,Lý do hoàn 1,Hỗ trợ hoàn 1?,Phí hoàn 1,Hoàn vé - Timeframe 2 - From,Hoàn vé - Timeframe 2 - To,Lý do hoàn 2,Hỗ trợ hoàn 2?,Phí hoàn 2,Thay đổi vé,Đổi vé - Timeframe 1 - From,Đổi vé - Timeframe 1 - To,Hỗ trợ đổi 1?,Phí đổi 1,Đổi vé - Timeframe 2 - From,Đổi vé - Timeframe 2 - To,Hỗ trợ đổi 2?,Phí đổi 2,Thay đổi tên,Hỗ trợ đổi tên,Đổi tên - From,Đổi tên - To,Phí đổi tên,Đổi chuyến tại sân bay,Hỗ trợ đổi chuyến tại sân bay?,Phí đổi chuyến tại sân bay,Khách bỏ chuyến,Hỗ trợ khách bỏ chuyến?,Phí bỏ chuyến,Quầy thủ tục ưu tiên,Phòng chờ thương gia,Hệ số cộng điểm,Chọn chỗ ngồi
2714,VN,Z,Economy Premium,Premium Economy Classic,Phổ thông đặc biệt tiêu chuẩn,Phổ thông đặc biệt,VN,06/01/2023,07/02/2023,12kg,Yes,1,12,1x23kg,Yes,1,23,Null,"- Chuyến bay >= 120p: Yes
- Chuyến bay < 120p: No",Yes,120,"Định danh, Hoàn về hình thức thanh toán ban đầu",365,"- Phí 500,000đ
- Báo tối thiểu 4 tiếng trước giờ bay
- Hoàn travel voucher:
    + Bảo lưu tiền vé trong 1 năm
- Hoàn về hình thức thanh toán ban đầu
    + Hoàn sau 3 tháng kể từ ngày bay chặng cuối trên vé",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,500000,"- Báo tối thiểu 3 tiếng trước giờ bay
- Phí 360,000đ + chênh lệch",0,3,No,Null,3,0,Yes,360000,No,No,,,,Thu phí + chênh lệch,Yes,Thu phí,"- Phí 500,000đ",Yes,500000,Yes,Yes,120%,Miễn phí
2714,VN,Z,Economy Premium,Premium Economy Classic,Phổ thông đặc biệt tiêu chuẩn,Phổ thông đặc biệt,BL,13/02/2022,0,7kg,Yes,1,7,1x23kg,Yes,1,23,Null,"- Chuyến bay >= 120p: Yes
- Chuyến bay < 120p: No",No,120,"Định danh, Hoàn về hình thức thanh toán ban đầu",365,"- Phí 500,000đ
- Báo tối thiểu 4 tiếng trước giờ bay
- Hoàn travel voucher:
    + Bảo lưu tiền vé trong 1 năm
- Hoàn về hình thức thanh toán ban đầu
    + Hoàn sau 3 tháng kể từ ngày bay chặng cuối trên vé",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,500000,"- Báo tối thiểu 3 tiếng trước giờ bay
- Phí 360,000đ + chênh lệch",0,3,No,Null,3,0,Yes,360000,No,No,,,,Thu phí + chênh lệch,Yes,Thu phí,"- Phí 500,000đ",Yes,500000,Yes,Yes,120%,Miễn phí
2714,VN,Z,Economy Premium,Premium Economy Classic,Phổ thông đặc biệt tiêu chuẩn,Phổ thông đặc biệt,BL,06/01/2023,07/02/2023,7kg,Yes,1,7,1x23kg,Yes,1,23,Null,"- Chuyến bay >= 120p: Yes
- Chuyến bay < 120p: No",No,120,"Định danh, Hoàn về hình thức thanh toán ban đầu",365,"- Phí 500,000đ
- Báo tối thiểu 4 tiếng trước giờ bay
- Hoàn travel voucher:
    + Bảo lưu tiền vé trong 1 năm
- Hoàn về hình thức thanh toán ban đầu
    + Hoàn sau 3 tháng kể từ ngày bay chặng cuối trên vé",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,500000,"- Báo tối thiểu 3 tiếng trước giờ bay
- Phí 360,000đ + chênh lệch",0,3,No,Null,3,0,Yes,360000,No,No,,,,Thu phí + chênh lệch,Yes,Thu phí,"- Phí 500,000đ",Yes,500000,Yes,Yes,120%,Miễn phí
2742,QH,ECONOMYSAVER,Bamboo Eco,Economy Saver,Economy Saver,Phổ thông,QH,16/02/2022,0,7kg,Yes,1,7,20kg,Yes,1,20,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Không hoàn,,,0,0,Lý do cá nhân,No,null,,,,No,,"- Trước 3 tiếng: 270,000đ + Chênh lệch
- Sau đó: No",0,3,No,Null,3,0,Yes,270000,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Thu phí,Thu phí,25%,Thu phí
2742,QH,ECONOMYSAVER,Bamboo Eco,Economy Saver,Economy Saver,Phổ thông,QH,06/01/2023,07/02/2023,7kg,Yes,1,7,20kg,Yes,1,20,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Không hoàn,,,0,0,Lý do cá nhân,No,null,,,,No,,"- Trước 3 tiếng: 270,000đ + Chênh lệch
- Sau đó: No",0,3,No,Null,3,0,Yes,270000,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Thu phí,Thu phí,25%,Thu phí
2743,QH,PREMIUMSMART,Bamboo Premium,Premium Smart,Premium Smart,Phổ thông đặc biệt,QH,16/02/2022,0,7kg,Yes,1,7,30kg,Yes,1,30,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,350000,3,0,Lý do cá nhân,Yes,350000,"- Bất kỳ: 270,000đ + Chênh lệch",0,0,Yes,270000,,,,,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Yes,Thu phí,125%,Thu phí
2743,QH,PREMIUMSMART,Bamboo Premium,Premium Smart,Premium Smart,Phổ thông đặc biệt,QH,06/01/2023,07/02/2023,7kg,Yes,1,7,30kg,Yes,1,30,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,550000,3,0,Lý do cá nhân,Yes,350000,"- Bất kỳ: 270,000đ + Chênh lệch",0,0,Yes,270000,,,,,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Yes,Thu phí,125%,Thu phí
2745,QH,BUSINESSSMART,Bamboo Business,Business Smart,Business Smart,Thương gia,QH,16/02/2022,0,2 túi 7kg = 14 kg,Yes,2,7,40kg,Yes,1,40,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,350000,3,0,Lý do cá nhân,Yes,350000,"- Trước 3 tiếng: free + chênh lệch
- Sau đó: 270,000đ + Chênh lệch",0,3,Yes,270000,3,0,Yes,0,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Yes,Yes,175%,Miễn phí
2745,QH,BUSINESSSMART,Bamboo Business,Business Smart,Business Smart,Thương gia,QH,06/01/2023,07/02/2023,2 túi 7kg = 14 kg,Yes,2,7,40kg,Yes,1,40,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,550000,3,0,Lý do cá nhân,Yes,350000,"- Trước 3 tiếng: free + chênh lệch
- Sau đó: 270,000đ + Chênh lệch",0,3,Yes,270000,3,0,Yes,0,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Yes,Yes,175%,Miễn phí
2761,QH,BUSINESSFLEX,Bamboo Business,Business Flex,Business Flex,Thương gia,QH,16/02/2022,0,2 túi 7kg = 14 kg,Yes,2,7,40kg,Yes,1,40,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,350000,3,0,Lý do cá nhân,Yes,350000,"- Trước 3 tiếng: Free + chênh lệch
- Trong vòng 3 tiếng và sau giờ bay
  + Từ ngày...đến ngày...: 270,000đ + chênh lệch
  + Khoảng ngày khác: Free + chênh lệch
",0,0,Yes,0,,,,,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Yes,Yes,200%,Miễn phí
2761,QH,BUSINESSFLEX,Bamboo Business,Business Flex,Business Flex,Thương gia,QH,06/01/2023,07/02/2023,2 túi 7kg = 14 kg,Yes,2,7,40kg,Yes,1,40,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,550000,3,0,Lý do cá nhân,Yes,350000,"- Trước 3 tiếng: Free + chênh lệch
- Trong vòng 3 tiếng và sau giờ bay
  + Từ ngày...đến ngày...: 270,000đ + chênh lệch
  + Khoảng ngày khác: Free + chênh lệch
",0,3,Yes,270000,3,0,Yes,0,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Yes,Yes,200%,Miễn phí
2762,QH,PREMIUMFLEX,Bamboo Premium,Premium Flex,Premium Flex,Phổ thông đặc biệt,QH,16/02/2022,0,7kg,Yes,1,7,30kg,Yes,1,30,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,350000,3,0,Lý do cá nhân,Yes,350000,"- Trước 3 tiếng: Free + chênh lệch
- Trong vòng 3 tiếng và sau giờ bay
  + Từ ngày...đến ngày...: 270,000đ + chênh lệch
  + Khoảng ngày khác: Free + chênh lệch
",0,0,Yes,0,,,,,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Yes,Thu phí,150%,Miễn phí
2762,QH,PREMIUMFLEX,Bamboo Premium,Premium Flex,Premium Flex,Phổ thông đặc biệt,QH,06/01/2023,07/02/2023,7kg,Yes,1,7,30kg,Yes,1,30,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,550000,3,0,Lý do cá nhân,Yes,350000,"- Trước 3 tiếng: Free + chênh lệch
- Trong vòng 3 tiếng và sau giờ bay
  + Từ ngày...đến ngày...: 270,000đ + chênh lệch
  + Khoảng ngày khác: Free + chênh lệch
",0,3,Yes,270000,3,0,Yes,0,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Yes,Thu phí,150%,Miễn phí
2763,QH,ECONOMYSAVERMAX,Bamboo Eco,Economy Saver Max,Economy Saver Max,Phổ thông,QH,16/02/2022,0,7kg,Yes,1,7,0kg,No,,,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Không hoàn,,,0,0,Lý do cá nhân,No,null,,,,No,,No,0,0,No,Null,,,,,No,No,,,,,No,,Null,"No",,Thu phí,Thu phí,0%,Thu phí
2763,QH,ECONOMYSAVERMAX,Bamboo Eco,Economy Saver Max,Economy Saver Max,Phổ thông,QH,06/01/2023,07/02/2023,7kg,Yes,1,7,0kg,No,,,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Không hoàn,,,0,0,Lý do cá nhân,No,null,,,,No,,No,0,0,No,Null,,,,,No,No,,,,,No,,Null,"No",,Thu phí,Thu phí,0%,Thu phí
2764,QH,ECONOMYSMART,Bamboo Eco,Economy Smart,Economy Smart,Phổ thông,QH,16/02/2022,0,7kg,Yes,1,7,20kg,Yes,1,20,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,350000,3,0,Lý do cá nhân,Yes,350000,"- Trước 3 tiếng: 270,000đ + Chênh lệch
- Sau đó: 550,000đ + Chênh lệch",0,3,Yes,550000,3,0,Yes,270000,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Thu phí,Thu phí,50%,Thu phí
2764,QH,ECONOMYSMART,Bamboo Eco,Economy Smart,Economy Smart,Phổ thông,QH,06/01/2023,07/02/2023,7kg,Yes,1,7,20kg,Yes,1,20,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,550000,3,0,Lý do cá nhân,Yes,350000,"- Trước 3 tiếng: 270,000đ + Chênh lệch
- Sau đó: 550,000đ + Chênh lệch",0,3,Yes,550000,3,0,Yes,270000,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Thu phí,Thu phí,50%,Thu phí
2765,QH,ECONOMYFLEX,Bamboo Eco,Economy Flex,Economy Flex,Phổ thông,QH,16/02/2022,0,7kg,Yes,1,7,20kg,Yes,1,20,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,350000,3,0,Lý do cá nhân,Yes,350000,"- Bất kỳ: Free + Chênh lệch
- Từ ngày ... đến ngày ... : 270,000đ + Chênh lệch",0,3,Yes,0,3,0,Yes,0,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Thu phí,Thu phí,100%,Miễn phí
2765,QH,ECONOMYFLEX,Bamboo Eco,Economy Flex,Economy Flex,Phổ thông,QH,06/01/2023,07/02/2023,7kg,Yes,1,7,20kg,Yes,1,20,Null,"- Chuyến bay >= 105p: Yes
- Chuyến bay < 105p: No",Yes,105,Hoàn về hình thức thanh toán ban đầu,,"- Hoàn định danh
- Trước 3 tiếng: 350,000đ
- Sau đó: 350,000đ. Tết thì 550,000đ",0,3,Lý do cá nhân,Yes,550000,3,0,Lý do cá nhân,Yes,350000,"- Bất kỳ: Free + Chênh lệch
- Từ ngày ... đến ngày ... : 270,000đ + Chênh lệch",0,3,Yes,270000,3,0,Yes,270000,"Phí 350,000đ/khách/chặng",Yes,0,0,350000,,No,,Null,"No",,Thu phí,Thu phí,100%,Miễn phí
,VU,A,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,B,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,C,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,D,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,E,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,H,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,K,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,L,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,M,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Không hoàn,null,No,0,0,Lý do cá nhân,No,null,,,,No,,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,No,Yes,4,0,350000,No,No,,No,"No",,No,No,No,Thu phí
,VU,N,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Hoàn về hình thức thanh toán ban đầu,,"- Được phép hoàn với mức phí 350,000 VND/khách/chặng.
- Vé đủ điều kiện hoàn là vé: Phải hủy đặt chỗ tối thiểu 04 tiếng trước giờ khởi hành ghi trên vé và vé còn hiệu lực.",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,350000,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,,Yes,4,0,350000,,No,,,"No",,No,No,No,Thu phí
,VU,O,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Hoàn về hình thức thanh toán ban đầu,,"- Được phép hoàn với mức phí 350,000 VND/khách/chặng.
- Vé đủ điều kiện hoàn là vé: Phải hủy đặt chỗ tối thiểu 04 tiếng trước giờ khởi hành ghi trên vé và vé còn hiệu lực.",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,350000,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,,Yes,4,0,350000,,No,,,"No",,No,No,No,Thu phí
,VU,Q,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Hoàn về hình thức thanh toán ban đầu,,"- Được phép hoàn với mức phí 350,000 VND/khách/chặng.
- Vé đủ điều kiện hoàn là vé: Phải hủy đặt chỗ tối thiểu 04 tiếng trước giờ khởi hành ghi trên vé và vé còn hiệu lực.",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,350000,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,,Yes,4,0,350000,,No,,,"No",,No,No,No,Thu phí
,VU,R,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Hoàn về hình thức thanh toán ban đầu,,"- Được phép hoàn với mức phí 350,000 VND/khách/chặng.
- Vé đủ điều kiện hoàn là vé: Phải hủy đặt chỗ tối thiểu 04 tiếng trước giờ khởi hành ghi trên vé và vé còn hiệu lực.",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,350000,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,,Yes,4,0,350000,,No,,,"No",,No,No,No,Thu phí
,VU,S,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Hoàn về hình thức thanh toán ban đầu,,"- Được phép hoàn với mức phí 350,000 VND/khách/chặng.
- Vé đủ điều kiện hoàn là vé: Phải hủy đặt chỗ tối thiểu 04 tiếng trước giờ khởi hành ghi trên vé và vé còn hiệu lực.",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,350000,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,,Yes,4,0,350000,,No,,,"No",,No,No,No,Thu phí
,VU,T,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Hoàn về hình thức thanh toán ban đầu,,"- Được phép hoàn với mức phí 350,000 VND/khách/chặng.
- Vé đủ điều kiện hoàn là vé: Phải hủy đặt chỗ tối thiểu 04 tiếng trước giờ khởi hành ghi trên vé và vé còn hiệu lực.",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,350000,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,,Yes,4,0,350000,,No,,,"No",,No,No,No,Thu phí
,VU,V,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Hoàn về hình thức thanh toán ban đầu,,"- Được phép hoàn với mức phí 350,000 VND/khách/chặng.
- Vé đủ điều kiện hoàn là vé: Phải hủy đặt chỗ tối thiểu 04 tiếng trước giờ khởi hành ghi trên vé và vé còn hiệu lực.",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,350000,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,,Yes,4,0,350000,,No,,,"No",,No,No,No,Thu phí
,VU,Y,Economy,Economy,Economy,Phổ thông,VU,0,0,7kg,Yes,1,7,0kg,No,,,Null,No,No,,Hoàn về hình thức thanh toán ban đầu,,"- Được phép hoàn với mức phí 350,000 VND/khách/chặng.
- Vé đủ điều kiện hoàn là vé: Phải hủy đặt chỗ tối thiểu 04 tiếng trước giờ khởi hành ghi trên vé và vé còn hiệu lực.",0,4,Lý do cá nhân,No,null,4,0,Lý do cá nhân,Yes,350000,"- Phí thay đổi chuyến bay 350,000 đồng/khách/chặng + Chênh lệch giá vé (nếu có và tính ở mức giá bằng hoặc cao hơn)
- Các thay đổi phải được thực hiện ít nhất 04 tiếng trước giờ khởi hành.",0,4,No,null,4,0,Yes,350000,,Yes,4,0,350000,,No,,,"No",,No,No,No,Thu phí
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tất cả giá ở đây đều chưa bao gồm thuế và phí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,